hypothetical_route,time_s,command_V,effective_cell_V,WE0_current_A,CE_relative_WE_V
WE0_RE1_CE0,3.118,-0.011800000000000033,0.03819999999999997,3.7199999999999974e-06,-0.04191999999999997
WE0_RE1_CE0,3.12,-0.012000000000000066,0.03799999999999994,3.699999999999994e-06,-0.04169999999999993
WE0_RE1_CE0,3.122,-0.012200000000000044,0.03779999999999996,3.679999999999996e-06,-0.041479999999999954
WE0_RE1_CE0,3.124,-0.012400000000000022,0.03759999999999998,3.659999999999998e-06,-0.04125999999999998
WE0_RE1_CE0,3.126,-0.0126,0.0374,3.6400000000000003e-06,-0.04104
WE0_RE1_CE0,3.128,-0.012800000000000034,0.03719999999999997,3.619999999999997e-06,-0.04081999999999997
WE0_RE1_CE0,3.13,-0.013000000000000012,0.03699999999999999,3.5999999999999994e-06,-0.04059999999999999
WE0_RE1_CE0,3.132,-0.013200000000000045,0.03679999999999996,3.579999999999996e-06,-0.04037999999999995
WE0_RE1_CE0,3.134,-0.013400000000000023,0.03659999999999998,3.559999999999998e-06,-0.04015999999999998
WE0_RE1_CE0,3.136,-0.013600000000000056,0.036399999999999946,3.539999999999995e-06,-0.03993999999999994
WE0_RE1_CE0,3.138,-0.013800000000000034,0.03619999999999997,3.519999999999997e-06,-0.039719999999999964
WE0_RE1_CE0,3.14,-0.014000000000000068,0.035999999999999935,3.4999999999999936e-06,-0.03949999999999993
WE0_RE1_CE0,3.142,-0.014200000000000046,0.03579999999999996,3.479999999999996e-06,-0.039279999999999954
WE0_RE1_CE0,3.144,-0.014400000000000024,0.03559999999999998,3.459999999999998e-06,-0.03905999999999998
WE0_RE1_CE0,3.146,-0.014600000000000002,0.0354,3.44e-06,-0.03884
WE0_RE1_CE0,3.148,-0.014800000000000035,0.03519999999999997,3.419999999999997e-06,-0.03861999999999997
WE0_RE1_CE0,3.15,-0.015000000000000013,0.03499999999999999,3.399999999999999e-06,-0.03839999999999999
WE0_RE1_CE0,3.152,-0.015200000000000047,0.034799999999999956,3.3799999999999956e-06,-0.03817999999999995
WE0_RE1_CE0,3.154,-0.015400000000000025,0.03459999999999998,3.359999999999998e-06,-0.03795999999999997
WE0_RE1_CE0,3.156,-0.015600000000000058,0.034399999999999945,3.3399999999999947e-06,-0.03773999999999994
WE0_RE1_CE0,3.158,-0.015800000000000036,0.03419999999999997,3.3199999999999966e-06,-0.03751999999999996
WE0_RE1_CE0,3.16,-0.01600000000000007,0.03399999999999993,3.2999999999999934e-06,-0.037299999999999923
WE0_RE1_CE0,3.162,-0.016200000000000048,0.033799999999999955,3.2799999999999957e-06,-0.03707999999999995
WE0_RE1_CE0,3.164,-0.016400000000000026,0.03359999999999998,3.259999999999998e-06,-0.036859999999999976
WE0_RE1_CE0,3.166,-0.016600000000000004,0.0334,3.24e-06,-0.03664
WE0_RE1_CE0,3.168,-0.016800000000000037,0.033199999999999966,3.2199999999999967e-06,-0.03641999999999996
WE0_RE1_CE0,3.17,-0.017000000000000015,0.03299999999999999,3.199999999999999e-06,-0.03619999999999999
WE0_RE1_CE0,3.172,-0.01720000000000005,0.032799999999999954,3.1799999999999954e-06,-0.03597999999999995
WE0_RE1_CE0,3.174,-0.017400000000000027,0.032599999999999976,3.1599999999999977e-06,-0.03575999999999997
WE0_RE1_CE0,3.176,-0.01760000000000006,0.03239999999999994,3.1399999999999945e-06,-0.03553999999999994
WE0_RE1_CE0,3.178,-0.017800000000000038,0.032199999999999965,3.1199999999999964e-06,-0.03531999999999996
WE0_RE1_CE0,3.18,-0.01800000000000007,0.03199999999999993,3.099999999999993e-06,-0.03509999999999992
WE0_RE1_CE0,3.182,-0.01820000000000005,0.03179999999999995,3.0799999999999955e-06,-0.034879999999999946
WE0_RE1_CE0,3.184,-0.018400000000000027,0.031599999999999975,3.059999999999998e-06,-0.034659999999999976
WE0_RE1_CE0,3.186,-0.018600000000000005,0.0314,3.0399999999999997e-06,-0.03444
WE0_RE1_CE0,3.188,-0.01880000000000004,0.031199999999999964,3.0199999999999965e-06,-0.03421999999999996
WE0_RE1_CE0,3.19,-0.019000000000000017,0.030999999999999986,2.999999999999999e-06,-0.03399999999999998
WE0_RE1_CE0,3.192,-0.01920000000000005,0.030799999999999952,2.979999999999995e-06,-0.03377999999999995
WE0_RE1_CE0,3.194,-0.01940000000000003,0.030599999999999974,2.9599999999999975e-06,-0.03355999999999997
WE0_RE1_CE0,3.196,-0.019600000000000062,0.03039999999999994,2.9399999999999943e-06,-0.03333999999999993
WE0_RE1_CE0,3.198,-0.01980000000000004,0.030199999999999963,2.9199999999999966e-06,-0.03311999999999996
WE0_RE1_CE0,3.2,-0.020000000000000073,0.02999999999999993,2.899999999999993e-06,-0.03289999999999992
WE0_RE1_CE0,3.202,-0.02020000000000005,0.02979999999999995,2.8799999999999953e-06,-0.032679999999999945
WE0_RE1_CE0,3.204,-0.02040000000000003,0.029599999999999974,2.8599999999999976e-06,-0.03245999999999997
WE0_RE1_CE0,3.206,-0.020600000000000007,0.029399999999999996,2.8399999999999995e-06,-0.03224
WE0_RE1_CE0,3.208,-0.02080000000000004,0.029199999999999962,2.8199999999999963e-06,-0.03201999999999996
WE0_RE1_CE0,3.21,-0.02100000000000002,0.028999999999999984,2.7999999999999986e-06,-0.03179999999999998
WE0_RE1_CE0,3.212,-0.021200000000000052,0.02879999999999995,2.779999999999995e-06,-0.03157999999999995
WE0_RE1_CE0,3.214,-0.02140000000000003,0.028599999999999973,2.7599999999999973e-06,-0.03135999999999997
WE0_RE1_CE0,3.216,-0.021600000000000064,0.02839999999999994,2.739999999999994e-06,-0.03113999999999993
WE0_RE1_CE0,3.218,-0.02180000000000004,0.02819999999999996,2.7199999999999964e-06,-0.030919999999999958
WE0_RE1_CE0,3.22,-0.022000000000000075,0.027999999999999928,2.6999999999999928e-06,-0.030699999999999922
WE0_RE1_CE0,3.222,-0.022200000000000053,0.02779999999999995,2.679999999999995e-06,-0.030479999999999945
WE0_RE1_CE0,3.224,-0.02240000000000003,0.027599999999999972,2.6599999999999974e-06,-0.030259999999999967
WE0_RE1_CE0,3.226,-0.02260000000000001,0.027399999999999994,2.6399999999999993e-06,-0.030039999999999994
WE0_RE1_CE0,3.228,-0.022800000000000042,0.02719999999999996,2.619999999999996e-06,-0.029819999999999958
WE0_RE1_CE0,3.23,-0.02300000000000002,0.026999999999999982,2.5999999999999984e-06,-0.02959999999999998
WE0_RE1_CE0,3.232,-0.023200000000000054,0.02679999999999995,2.579999999999995e-06,-0.029379999999999944
WE0_RE1_CE0,3.234,-0.023400000000000032,0.02659999999999997,2.559999999999997e-06,-0.029159999999999967
WE0_RE1_CE0,3.236,-0.023600000000000065,0.026399999999999937,2.539999999999994e-06,-0.02893999999999993
WE0_RE1_CE0,3.238,-0.023800000000000043,0.02619999999999996,2.519999999999996e-06,-0.028719999999999954
WE0_RE1_CE0,3.24,-0.024000000000000077,0.025999999999999926,2.4999999999999926e-06,-0.028499999999999918
WE0_RE1_CE0,3.242,-0.024200000000000055,0.025799999999999948,2.479999999999995e-06,-0.028279999999999944
WE0_RE1_CE0,3.244,-0.024400000000000033,0.02559999999999997,2.459999999999997e-06,-0.028059999999999967
WE0_RE1_CE0,3.246,-0.02460000000000001,0.025399999999999992,2.4399999999999995e-06,-0.02783999999999999
WE0_RE1_CE0,3.248,-0.024800000000000044,0.02519999999999996,2.419999999999996e-06,-0.027619999999999954
WE0_RE1_CE0,3.25,-0.025000000000000022,0.02499999999999998,2.399999999999998e-06,-0.02739999999999998
WE0_RE1_CE0,3.2520000000000002,-0.025200000000000056,0.024799999999999947,2.379999999999995e-06,-0.02717999999999994
WE0_RE1_CE0,3.254,-0.025400000000000034,0.02459999999999997,2.359999999999997e-06,-0.026959999999999967
WE0_RE1_CE0,3.2560000000000002,-0.025600000000000067,0.024399999999999936,2.3399999999999937e-06,-0.02673999999999993
WE0_RE1_CE0,3.258,-0.025800000000000045,0.024199999999999958,2.319999999999996e-06,-0.026519999999999953
WE0_RE1_CE0,3.2600000000000002,-0.02600000000000008,0.023999999999999924,2.2999999999999924e-06,-0.026299999999999917
WE0_RE1_CE0,3.262,-0.026200000000000057,0.023799999999999946,2.2799999999999947e-06,-0.02607999999999994
WE0_RE1_CE0,3.2640000000000002,-0.026400000000000035,0.023599999999999968,2.259999999999997e-06,-0.025859999999999966
WE0_RE1_CE0,3.266,-0.026600000000000013,0.02339999999999999,2.2399999999999993e-06,-0.02563999999999999
WE0_RE1_CE0,3.2680000000000002,-0.026800000000000046,0.023199999999999957,2.2199999999999957e-06,-0.025419999999999953
WE0_RE1_CE0,3.27,-0.027000000000000024,0.02299999999999998,2.199999999999998e-06,-0.025199999999999976
WE0_RE1_CE0,3.2720000000000002,-0.027200000000000057,0.022799999999999945,2.179999999999995e-06,-0.02497999999999994
WE0_RE1_CE0,3.274,-0.027400000000000035,0.022599999999999967,2.1599999999999967e-06,-0.024759999999999963
WE0_RE1_CE0,3.2760000000000002,-0.02760000000000007,0.022399999999999934,2.1399999999999935e-06,-0.024539999999999926
WE0_RE1_CE0,3.278,-0.027800000000000047,0.022199999999999956,2.119999999999996e-06,-0.024319999999999953
WE0_RE1_CE0,3.2800000000000002,-0.02800000000000008,0.021999999999999922,2.099999999999992e-06,-0.024099999999999913
WE0_RE1_CE0,3.282,-0.02820000000000006,0.021799999999999944,2.0799999999999945e-06,-0.02387999999999994
WE0_RE1_CE0,3.2840000000000003,-0.028400000000000036,0.021599999999999966,2.059999999999997e-06,-0.023659999999999962
WE0_RE1_CE0,3.286,-0.028600000000000014,0.02139999999999999,2.039999999999999e-06,-0.02343999999999999
WE0_RE1_CE0,3.2880000000000003,-0.028800000000000048,0.021199999999999955,2.0199999999999955e-06,-0.02321999999999995
WE0_RE1_CE0,3.29,-0.029000000000000026,0.020999999999999977,1.999999999999998e-06,-0.022999999999999975
WE0_RE1_CE0,3.2920000000000003,-0.02920000000000006,0.020799999999999944,1.9799999999999946e-06,-0.02277999999999994
WE0_RE1_CE0,3.294,-0.029400000000000037,0.020599999999999966,1.9599999999999965e-06,-0.022559999999999962
WE0_RE1_CE0,3.2960000000000003,-0.02960000000000007,0.020399999999999932,1.9399999999999933e-06,-0.022339999999999926
WE0_RE1_CE0,3.298,-0.02980000000000005,0.020199999999999954,1.9199999999999956e-06,-0.02211999999999995
WE0_RE1_CE0,3.3000000000000003,-0.030000000000000082,0.01999999999999992,1.899999999999992e-06,-0.021899999999999913
WE0_RE1_CE0,3.302,-0.03020000000000006,0.019799999999999943,1.8799999999999943e-06,-0.021679999999999935
WE0_RE1_CE0,3.3040000000000003,-0.030400000000000038,0.019599999999999965,1.8599999999999966e-06,-0.021459999999999962
WE0_RE1_CE0,3.306,-0.030600000000000016,0.019399999999999987,1.839999999999999e-06,-0.021239999999999985
WE0_RE1_CE0,3.3080000000000003,-0.03080000000000005,0.019199999999999953,1.8199999999999953e-06,-0.02101999999999995
WE0_RE1_CE0,3.31,-0.031000000000000028,0.018999999999999975,1.7999999999999976e-06,-0.02079999999999997
WE0_RE1_CE0,3.3120000000000003,-0.03120000000000006,0.018799999999999942,1.779999999999994e-06,-0.020579999999999935
WE0_RE1_CE0,3.314,-0.03140000000000004,0.018599999999999964,1.7599999999999963e-06,-0.02035999999999996
WE0_RE1_CE0,3.3160000000000003,-0.03160000000000007,0.01839999999999993,1.739999999999993e-06,-0.020139999999999922
WE0_RE1_CE0,3.318,-0.03180000000000005,0.018199999999999952,1.7199999999999954e-06,-0.019919999999999948
WE0_RE1_CE0,3.3200000000000003,-0.032000000000000084,0.01799999999999992,1.6999999999999918e-06,-0.019699999999999912
WE0_RE1_CE0,3.322,-0.03220000000000006,0.01779999999999994,1.679999999999994e-06,-0.019479999999999935
WE0_RE1_CE0,3.3240000000000003,-0.03240000000000004,0.017599999999999963,1.6599999999999964e-06,-0.019259999999999958
WE0_RE1_CE0,3.326,-0.03260000000000002,0.017399999999999985,1.6399999999999987e-06,-0.019039999999999984
WE0_RE1_CE0,3.3280000000000003,-0.03280000000000005,0.01719999999999995,1.619999999999995e-06,-0.018819999999999948
WE0_RE1_CE0,3.33,-0.03300000000000003,0.016999999999999973,1.5999999999999974e-06,-0.01859999999999997
WE0_RE1_CE0,3.332,-0.03320000000000001,0.016799999999999995,1.5799999999999997e-06,-0.018379999999999994
WE0_RE1_CE0,3.334,-0.03340000000000004,0.016599999999999962,1.559999999999996e-06,-0.018159999999999957
WE0_RE1_CE0,3.336,-0.03360000000000002,0.016399999999999984,1.5399999999999984e-06,-0.017939999999999984
WE0_RE1_CE0,3.338,-0.03380000000000005,0.01619999999999995,1.5199999999999952e-06,-0.017719999999999944
WE0_RE1_CE0,3.34,-0.03400000000000003,0.015999999999999973,1.499999999999997e-06,-0.01749999999999997
WE0_RE1_CE0,3.342,-0.034200000000000064,0.01579999999999994,1.4799999999999939e-06,-0.017279999999999934
WE0_RE1_CE0,3.344,-0.03440000000000004,0.015599999999999961,1.4599999999999962e-06,-0.017059999999999957
WE0_RE1_CE0,3.346,-0.03460000000000002,0.015399999999999983,1.4399999999999985e-06,-0.01683999999999998
WE0_RE1_CE0,3.348,-0.0348,0.015200000000000005,1.4200000000000004e-06,-0.016620000000000006
WE0_RE1_CE0,3.35,-0.03500000000000003,0.014999999999999972,1.3999999999999972e-06,-0.01639999999999997
WE0_RE1_CE0,3.352,-0.03520000000000001,0.014799999999999994,1.3799999999999995e-06,-0.016179999999999993
WE0_RE1_CE0,3.354,-0.03540000000000004,0.01459999999999996,1.3599999999999959e-06,-0.015959999999999957
WE0_RE1_CE0,3.356,-0.03560000000000002,0.014399999999999982,1.3399999999999982e-06,-0.01573999999999998
WE0_RE1_CE0,3.358,-0.035800000000000054,0.014199999999999949,1.319999999999995e-06,-0.015519999999999944
WE0_RE1_CE0,3.36,-0.03600000000000003,0.01399999999999997,1.2999999999999973e-06,-0.015299999999999968
WE0_RE1_CE0,3.362,-0.036200000000000065,0.013799999999999937,1.2799999999999937e-06,-0.01507999999999993
WE0_RE1_CE0,3.364,-0.03640000000000004,0.01359999999999996,1.259999999999996e-06,-0.014859999999999955
WE0_RE1_CE0,3.366,-0.03660000000000002,0.013399999999999981,1.2399999999999983e-06,-0.01463999999999998
WE0_RE1_CE0,3.368,-0.0368,0.013200000000000003,1.2200000000000002e-06,-0.014420000000000004
WE0_RE1_CE0,3.37,-0.03700000000000003,0.01299999999999997,1.199999999999997e-06,-0.014199999999999966
WE0_RE1_CE0,3.372,-0.03720000000000001,0.012799999999999992,1.1799999999999993e-06,-0.01397999999999999
WE0_RE1_CE0,3.374,-0.037400000000000044,0.012599999999999958,1.1599999999999957e-06,-0.013759999999999955
WE0_RE1_CE0,3.376,-0.03760000000000002,0.01239999999999998,1.139999999999998e-06,-0.01353999999999998
WE0_RE1_CE0,3.378,-0.037800000000000056,0.012199999999999947,1.1199999999999948e-06,-0.013319999999999941
WE0_RE1_CE0,3.38,-0.038000000000000034,0.011999999999999969,1.099999999999997e-06,-0.013099999999999966
WE0_RE1_CE0,3.382,-0.03820000000000007,0.011799999999999936,1.0799999999999935e-06,-0.01287999999999993
WE0_RE1_CE0,3.384,-0.038400000000000045,0.011599999999999958,1.0599999999999958e-06,-0.012659999999999953
WE0_RE1_CE0,3.386,-0.03860000000000002,0.01139999999999998,1.039999999999998e-06,-0.012439999999999977
WE0_RE1_CE0,3.388,-0.0388,0.011200000000000002,1.02e-06,-0.012220000000000002
WE0_RE1_CE0,3.39,-0.039000000000000035,0.010999999999999968,9.999999999999968e-07,-0.011999999999999966
WE0_RE1_CE0,3.392,-0.03920000000000001,0.01079999999999999,9.79999999999999e-07,-0.011779999999999988
WE0_RE1_CE0,3.394,-0.039400000000000046,0.010599999999999957,9.599999999999955e-07,-0.011559999999999952
WE0_RE1_CE0,3.396,-0.039600000000000024,0.010399999999999979,9.399999999999979e-07,-0.011339999999999977
WE0_RE1_CE0,3.398,-0.03980000000000006,0.010199999999999945,9.199999999999945e-07,-0.011119999999999939
WE0_RE1_CE0,3.4,-0.040000000000000036,0.009999999999999967,8.999999999999968e-07,-0.010899999999999964
WE0_RE1_CE0,3.402,-0.04020000000000007,0.009799999999999934,8.799999999999934e-07,-0.010679999999999927
WE0_RE1_CE0,3.404,-0.04040000000000005,0.009599999999999956,8.599999999999957e-07,-0.010459999999999952
WE0_RE1_CE0,3.406,-0.040600000000000025,0.009399999999999978,8.399999999999978e-07,-0.010239999999999975
WE0_RE1_CE0,3.408,-0.0408,0.0092,8.2e-07,-0.01002
WE0_RE1_CE0,3.41,-0.041000000000000036,0.008999999999999966,7.999999999999967e-07,-0.009799999999999963
WE0_RE1_CE0,3.412,-0.041200000000000014,0.008799999999999988,7.799999999999989e-07,-0.009579999999999988
WE0_RE1_CE0,3.414,-0.04140000000000005,0.008599999999999955,7.599999999999955e-07,-0.00935999999999995
WE0_RE1_CE0,3.416,-0.041600000000000026,0.008399999999999977,7.399999999999977e-07,-0.009139999999999975
WE0_RE1_CE0,3.418,-0.04180000000000006,0.008199999999999943,7.199999999999944e-07,-0.008919999999999938
WE0_RE1_CE0,3.42,-0.04200000000000004,0.007999999999999965,6.999999999999966e-07,-0.008699999999999961
WE0_RE1_CE0,3.422,-0.04220000000000007,0.007799999999999932,6.799999999999932e-07,-0.008479999999999925
WE0_RE1_CE0,3.424,-0.04240000000000005,0.007599999999999954,6.599999999999954e-07,-0.00825999999999995
WE0_RE1_CE0,3.426,-0.04260000000000003,0.007399999999999976,6.399999999999976e-07,-0.008039999999999974
WE0_RE1_CE0,3.428,-0.042800000000000005,0.007199999999999998,6.199999999999998e-07,-0.007819999999999997
WE0_RE1_CE0,3.43,-0.04300000000000004,0.006999999999999965,5.999999999999965e-07,-0.007599999999999961
WE0_RE1_CE0,3.432,-0.043200000000000016,0.006799999999999987,5.799999999999987e-07,-0.0073799999999999855
WE0_RE1_CE0,3.434,-0.04340000000000005,0.006599999999999953,5.599999999999953e-07,-0.0071599999999999485
WE0_RE1_CE0,3.436,-0.04360000000000003,0.006399999999999975,5.399999999999975e-07,-0.006939999999999972
WE0_RE1_CE0,3.438,-0.04380000000000006,0.006199999999999942,5.199999999999942e-07,-0.006719999999999936
WE0_RE1_CE0,3.44,-0.04400000000000004,0.005999999999999964,4.999999999999964e-07,-0.00649999999999996
WE0_RE1_CE0,3.442,-0.04420000000000007,0.00579999999999993,4.799999999999931e-07,-0.006279999999999924
WE0_RE1_CE0,3.444,-0.04440000000000005,0.005599999999999952,4.599999999999953e-07,-0.006059999999999947
WE0_RE1_CE0,3.446,-0.04460000000000003,0.005399999999999974,4.399999999999975e-07,-0.005839999999999972
WE0_RE1_CE0,3.448,-0.044800000000000006,0.005199999999999996,4.199999999999997e-07,-0.005619999999999996
WE0_RE1_CE0,3.45,-0.04500000000000004,0.004999999999999963,3.999999999999963e-07,-0.005399999999999959
WE0_RE1_CE0,3.452,-0.04520000000000002,0.004799999999999985,3.799999999999985e-07,-0.005179999999999983
WE0_RE1_CE0,3.454,-0.04540000000000005,0.004599999999999951,3.599999999999951e-07,-0.004959999999999946
WE0_RE1_CE0,3.456,-0.04560000000000003,0.004399999999999973,3.3999999999999733e-07,-0.004739999999999971
WE0_RE1_CE0,3.458,-0.04580000000000006,0.00419999999999994,3.1999999999999397e-07,-0.004519999999999934
WE0_RE1_CE0,3.46,-0.04600000000000004,0.003999999999999962,2.999999999999962e-07,-0.004299999999999958
WE0_RE1_CE0,3.462,-0.046200000000000074,0.0037999999999999284,2.7999999999999287e-07,-0.004079999999999921
WE0_RE1_CE0,3.464,-0.04640000000000005,0.0035999999999999505,2.599999999999951e-07,-0.0038599999999999455
WE0_RE1_CE0,3.466,-0.04660000000000003,0.0033999999999999725,2.399999999999973e-07,-0.0036399999999999696
WE0_RE1_CE0,3.468,-0.04680000000000001,0.0031999999999999945,2.1999999999999948e-07,-0.0034199999999999942
WE0_RE1_CE0,3.47,-0.04700000000000004,0.002999999999999961,1.9999999999999613e-07,-0.0031999999999999572
WE0_RE1_CE0,3.472,-0.04720000000000002,0.002799999999999983,1.7999999999999833e-07,-0.0029799999999999814
WE0_RE1_CE0,3.474,-0.04740000000000005,0.0025999999999999496,1.5999999999999497e-07,-0.0027599999999999444
WE0_RE1_CE0,3.476,-0.04760000000000003,0.0023999999999999716,1.3999999999999718e-07,-0.002539999999999969
WE0_RE1_CE0,3.478,-0.047800000000000065,0.002199999999999938,1.1999999999999382e-07,-0.002319999999999932
WE0_RE1_CE0,3.48,-0.04800000000000004,0.00199999999999996,9.999999999999603e-08,-0.002099999999999956
WE0_RE1_CE0,3.482,-0.048200000000000076,0.0017999999999999267,7.999999999999267e-08,-0.0018799999999999193
WE0_RE1_CE0,3.484,-0.048400000000000054,0.0015999999999999487,5.999999999999487e-08,-0.0016599999999999436
WE0_RE1_CE0,3.486,-0.04860000000000003,0.0013999999999999707,3.9999999999997076e-08,-0.0014399999999999678
WE0_RE1_CE0,3.488,-0.04880000000000001,0.0011999999999999927,1.999999999999928e-08,-0.001219999999999992
WE0_RE1_CE0,3.49,-0.049000000000000044,0.0009999999999999593,-4.0763460586613204e-21,-0.0009999999999999551
WE0_RE1_CE0,3.492,-0.04920000000000002,0.0007999999999999813,-2.0000000000001873e-08,-0.0007799999999999794
WE0_RE1_CE0,3.494,-0.049400000000000055,0.0005999999999999478,-4.0000000000005215e-08,-0.0005599999999999426
WE0_RE1_CE0,3.496,-0.04960000000000003,0.0003999999999999698,-6.000000000000301e-08,-0.0003399999999999668
WE0_RE1_CE0,3.498,-0.049800000000000066,0.00019999999999993634,-8.000000000000635e-08,-0.00011999999999992999
WE0_RE1_CE0,3.5,-0.050000000000000044,-4.163336342344337e-17,-1.0000000000000416e-07,0.0001000000000000458
WE0_RE1_CE0,3.5020000000000002,-0.05020000000000008,-0.00020000000000007512,-1.200000000000075e-07,0.00032000000000008264
WE0_RE1_CE0,3.504,-0.050400000000000056,-0.0004000000000000531,-1.400000000000053e-07,0.0005400000000000584
WE0_RE1_CE0,3.5060000000000002,-0.050600000000000034,-0.0006000000000000311,-1.600000000000031e-07,0.0007600000000000342
WE0_RE1_CE0,3.508,-0.05080000000000001,-0.000800000000000009,-1.800000000000009e-07,0.00098000000000001
WE0_RE1_CE0,3.5100000000000002,-0.051000000000000045,-0.0010000000000000425,-2.0000000000000425e-07,0.0012000000000000467
WE0_RE1_CE0,3.512,-0.05120000000000002,-0.0012000000000000205,-2.2000000000000205e-07,0.0014200000000000226
WE0_RE1_CE0,3.5140000000000002,-0.05140000000000006,-0.001400000000000054,-2.4000000000000543e-07,0.0016400000000000594
WE0_RE1_CE0,3.516,-0.051600000000000035,-0.001600000000000032,-2.6000000000000323e-07,0.0018600000000000352
WE0_RE1_CE0,3.5180000000000002,-0.05180000000000007,-0.0018000000000000654,-2.8000000000000653e-07,0.002080000000000072
WE0_RE1_CE0,3.52,-0.052000000000000046,-0.0020000000000000434,-3.0000000000000433e-07,0.0023000000000000477
WE0_RE1_CE0,3.5220000000000002,-0.05220000000000008,-0.002200000000000077,-3.200000000000077e-07,0.0025200000000000847
WE0_RE1_CE0,3.524,-0.05240000000000006,-0.002400000000000055,-3.400000000000055e-07,0.0027400000000000605
WE0_RE1_CE0,3.5260000000000002,-0.052600000000000036,-0.002600000000000033,-3.600000000000033e-07,0.002960000000000036
WE0_RE1_CE0,3.528,-0.052800000000000014,-0.002800000000000011,-3.8000000000000107e-07,0.003180000000000012
WE0_RE1_CE0,3.5300000000000002,-0.05300000000000005,-0.0030000000000000443,-4.0000000000000443e-07,0.003400000000000049
WE0_RE1_CE0,3.532,-0.053200000000000025,-0.0032000000000000223,-4.200000000000022e-07,0.0036200000000000247
WE0_RE1_CE0,3.5340000000000003,-0.05340000000000006,-0.0034000000000000558,-4.400000000000056e-07,0.0038400000000000612
WE0_RE1_CE0,3.536,-0.053600000000000037,-0.0036000000000000337,-4.600000000000034e-07,0.0040600000000000375
WE0_RE1_CE0,3.5380000000000003,-0.05380000000000007,-0.003800000000000067,-4.800000000000067e-07,0.004280000000000074
WE0_RE1_CE0,3.54,-0.05400000000000005,-0.004000000000000045,-5.000000000000045e-07,0.00450000000000005
WE0_RE1_CE0,3.5420000000000003,-0.05420000000000008,-0.004200000000000079,-5.200000000000079e-07,0.004720000000000087
WE0_RE1_CE0,3.544,-0.05440000000000006,-0.004400000000000057,-5.400000000000056e-07,0.004940000000000062
WE0_RE1_CE0,3.5460000000000003,-0.05460000000000004,-0.004600000000000035,-5.600000000000035e-07,0.005160000000000038
WE0_RE1_CE0,3.548,-0.054800000000000015,-0.004800000000000013,-5.800000000000012e-07,0.005380000000000014
WE0_RE1_CE0,3.5500000000000003,-0.05500000000000005,-0.005000000000000046,-6.000000000000046e-07,0.005600000000000051
WE0_RE1_CE0,3.552,-0.05520000000000003,-0.005200000000000024,-6.200000000000024e-07,0.0058200000000000265
WE0_RE1_CE0,3.5540000000000003,-0.05540000000000006,-0.0054000000000000575,-6.400000000000057e-07,0.0060400000000000635
WE0_RE1_CE0,3.556,-0.05560000000000004,-0.0056000000000000355,-6.600000000000035e-07,0.006260000000000039
WE0_RE1_CE0,3.5580000000000003,-0.05580000000000007,-0.005800000000000069,-6.800000000000069e-07,0.006480000000000076
WE0_RE1_CE0,3.56,-0.05600000000000005,-0.006000000000000047,-7.000000000000047e-07,0.006700000000000051
WE0_RE1_CE0,3.5620000000000003,-0.05620000000000008,-0.0062000000000000804,-7.20000000000008e-07,0.006920000000000088
WE0_RE1_CE0,3.564,-0.05640000000000006,-0.006400000000000058,-7.400000000000058e-07,0.007140000000000065
WE0_RE1_CE0,3.5660000000000003,-0.05660000000000004,-0.006600000000000036,-7.600000000000036e-07,0.00736000000000004
WE0_RE1_CE0,3.568,-0.05680000000000002,-0.006800000000000014,-7.800000000000014e-07,0.0075800000000000155
WE0_RE1_CE0,3.5700000000000003,-0.05700000000000005,-0.007000000000000048,-8.000000000000047e-07,0.0078000000000000526
WE0_RE1_CE0,3.572,-0.05720000000000003,-0.007200000000000026,-8.200000000000025e-07,0.008020000000000029
WE0_RE1_CE0,3.5740000000000003,-0.05740000000000006,-0.007400000000000059,-8.400000000000059e-07,0.008240000000000065
WE0_RE1_CE0,3.576,-0.05760000000000004,-0.007600000000000037,-8.600000000000037e-07,0.00846000000000004
WE0_RE1_CE0,3.5780000000000003,-0.057800000000000074,-0.007800000000000071,-8.80000000000007e-07,0.008680000000000078
WE0_RE1_CE0,3.58,-0.05800000000000005,-0.008000000000000049,-9.000000000000048e-07,0.008900000000000054
WE0_RE1_CE0,3.5820000000000003,-0.058200000000000085,-0.008200000000000082,-9.200000000000082e-07,0.00912000000000009
WE0_RE1_CE0,3.584,-0.05840000000000006,-0.00840000000000006,-9.40000000000006e-07,0.009340000000000067
WE0_RE1_CE0,3.586,-0.05860000000000004,-0.008600000000000038,-9.60000000000004e-07,0.009560000000000042
WE0_RE1_CE0,3.588,-0.05880000000000002,-0.008800000000000016,-9.800000000000016e-07,0.009780000000000018
WE0_RE1_CE0,3.59,-0.059,-0.008999999999999994,-9.999999999999993e-07,0.009999999999999993
WE0_RE1_CE0,3.592,-0.05920000000000003,-0.009200000000000028,-1.0200000000000027e-06,0.010220000000000031
WE0_RE1_CE0,3.594,-0.05940000000000001,-0.009400000000000006,-1.0400000000000006e-06,0.010440000000000007
WE0_RE1_CE0,3.596,-0.05960000000000004,-0.009600000000000039,-1.0600000000000038e-06,0.010660000000000043
WE0_RE1_CE0,3.598,-0.05980000000000002,-0.009800000000000017,-1.0800000000000015e-06,0.010880000000000018
WE0_RE1_CE0,3.6,-0.06000000000000005,-0.01000000000000005,-1.1000000000000051e-06,0.011100000000000056
WE0_RE1_CE0,3.602,-0.06020000000000003,-0.010200000000000028,-1.1200000000000028e-06,0.011320000000000031
